gf: 0.48, sd: 8, passed 100%, efficiency 15.728%
gf: 0.48, sd: 9, passed 100%, efficiency 15.7764%
gf: 0.48, sd: 10, passed 100%, efficiency 15.8014%
gf: 0.48, sd: 11, passed 100%, efficiency 15.8284%
gf: 0.48, sd: 12, passed 100%, efficiency 15.8573%
gf: 0.48, sd: 13, passed 100%, efficiency 15.874%
gf: 0.48, sd: 14, passed 100%, efficiency 15.8892%

C:\dev\wasm_website\wasm_simulator_v2\x64\Release\HeatSimV2.exe (process 19444) exited with code 0.
To automatically close the console when debugging stops, enable Tools->Options->Debugging->Automatically close the console when debugging stops.
Press any key to close this window . . .
